subscription,subscription_amount,visit_id
1.0,141.0,5555707826
1.0,131.0,5555707827
1.0,99.0,5555707843
1.0,150.0,5555707844
1.0,107.0,5555707845
1.0,141.0,5555707849
1.0,142.0,5555707854
1.0,131.0,5555707856
1.0,105.0,5555707865
1.0,109.0,5555707868
1.0,103.0,5555707872
1.0,103.0,5555707874
1.0,127.0,5555707878
1.0,111.0,5555707880
1.0,83.0,5555707881
1.0,146.0,5555707882
1.0,112.0,5555707886
1.0,141.0,5555707888
1.0,118.0,5555707891
1.0,104.0,5555707894
1.0,107.0,5555707895
1.0,150.0,5555707896
1.0,112.0,5555707897
1.0,122.0,5555707899
1.0,141.0,5555707900
1.0,131.0,5555707902
1.0,103.0,5555707903
1.0,112.0,5555707905
1.0,126.0,5555707908
1.0,131.0,5555707917
1.0,124.0,5555707920
1.0,113.0,5555707921
1.0,103.0,5555707924
1.0,131.0,5555707925
1.0,131.0,5555707929
1.0,117.0,5555707938
1.0,131.0,5555707940
1.0,150.0,5555707941
1.0,112.0,5555707945
1.0,150.0,5555707950
1.0,150.0,5555707952
1.0,128.0,5555707957
1.0,122.0,5555707959
1.0,150.0,5555707966
1.0,150.0,5555707970
1.0,131.0,5555707973
1.0,122.0,5555707976
1.0,150.0,5555707978
1.0,111.0,5555707979
1.0,98.0,5555707985
1.0,103.0,5555707987
1.0,150.0,5555707988
1.0,103.0,5555707989
1.0,131.0,5555707990
1.0,150.0,5555708002
1.0,126.0,5555708003
1.0,112.0,5555708005
1.0,116.0,5555708006
1.0,141.0,5555708011
1.0,13.0,5555708016
1.0,126.0,5555708019
1.0,112.0,5555708020
1.0,137.0,5555708025
1.0,112.0,5555708026
1.0,131.0,5555708028
1.0,122.0,5555708030
1.0,143.0,5555708032
1.0,141.0,5555708033
1.0,103.0,5555708034
1.0,122.0,5555708035
1.0,131.0,5555708048
1.0,123.0,5555708049
1.0,47.0,5555708050
1.0,103.0,5555708054
1.0,141.0,5555708055
1.0,41.0,5555708064
1.0,141.0,5555708066
1.0,112.0,5555708068
1.0,131.0,5555708070
1.0,146.0,5555708071
1.0,118.0,5555708074
1.0,108.0,5555708075
1.0,128.0,5555708077
1.0,131.0,5555708078
1.0,122.0,5555708082
1.0,103.0,5555708087
1.0,112.0,5555708098
1.0,103.0,5555708102
1.0,122.0,5555708108
1.0,150.0,5555708109
1.0,150.0,5555708110
1.0,122.0,5555708111
1.0,103.0,5555708117
1.0,122.0,5555708118
1.0,150.0,5555708119
1.0,141.0,5555708121
1.0,141.0,5555708124
1.0,150.0,5555708126
1.0,150.0,5555708127
1.0,150.0,5555708132
1.0,149.0,5555708133
1.0,98.0,5555708134
1.0,131.0,5555708136
1.0,102.0,5555708137
1.0,112.0,5555708138
1.0,131.0,5555708139
1.0,103.0,5555708140
1.0,112.0,5555708142
1.0,123.0,5555708145
1.0,150.0,5555708149
1.0,112.0,5555708150
1.0,98.0,5555708151
1.0,100.0,5555708152
1.0,150.0,5555708156
1.0,150.0,5555708158
1.0,141.0,5555708161
1.0,141.0,5555708163
1.0,131.0,5555708164
1.0,112.0,5555708170
1.0,129.0,5555708171
1.0,103.0,5555708173
1.0,150.0,5555708180
1.0,122.0,5555708181
1.0,134.0,5555708185
1.0,112.0,5555708186
1.0,122.0,5555708188
1.0,119.0,5555708190
1.0,103.0,5555708191
1.0,131.0,5555708193
1.0,112.0,5555708194
1.0,150.0,5555708195
1.0,112.0,5555708196
1.0,138.0,5555708197
1.0,112.0,5555708202
1.0,141.0,5555708203
1.0,149.0,5555708204
1.0,112.0,5555708206
1.0,141.0,5555708208
1.0,103.0,5555708213
1.0,122.0,5555708214
1.0,122.0,5555708215
1.0,141.0,5555708217
1.0,112.0,5555708218
1.0,150.0,5555708219
1.0,105.0,5555708220
1.0,112.0,5555708225
1.0,112.0,5555708227
1.0,131.0,5555708233
1.0,150.0,5555708236
1.0,127.0,5555708239
1.0,102.0,5555708241
1.0,131.0,5555708242
1.0,142.0,5555708243
1.0,98.0,5555708245
1.0,103.0,5555708246
1.0,76.0,5555708249
1.0,141.0,5555708250
1.0,112.0,5555708253
1.0,150.0,5555708255
1.0,141.0,5555708256
1.0,103.0,5555708257
1.0,131.0,5555708259
1.0,141.0,5555708261
1.0,150.0,5555708263
1.0,150.0,5555708264
1.0,141.0,5555708266
1.0,150.0,5555708270
1.0,103.0,5555708275
1.0,141.0,5555708276
1.0,103.0,5555708277
1.0,133.0,5555708278
1.0,122.0,5555708281
1.0,112.0,5555708284
1.0,141.0,5555708289
1.0,132.0,5555708290
1.0,150.0,5555708292
1.0,141.0,5555708293
1.0,103.0,5555708296
1.0,105.0,5555708297
1.0,112.0,5555708299
1.0,141.0,5555708303
1.0,131.0,5555708307
1.0,150.0,5555708311
1.0,103.0,5555708316
1.0,112.0,5555708317
1.0,112.0,5555708318
1.0,138.0,5555708319
1.0,150.0,5555708323
1.0,141.0,5555708325
1.0,132.0,5555708327
1.0,137.0,5555708331
1.0,112.0,5555708333
1.0,125.0,5555708335
1.0,141.0,5555708337
1.0,104.0,5555708338
1.0,112.0,5555708351
1.0,150.0,5555708352
1.0,150.0,5555708354
1.0,122.0,5555708359
1.0,147.0,5555708360
1.0,150.0,5555708365
1.0,103.0,5555708366
1.0,122.0,5555708369
1.0,150.0,5555708373
1.0,131.0,5555708374
1.0,150.0,5555708377
1.0,122.0,5555708380
1.0,150.0,5555708381
1.0,141.0,5555708382
1.0,140.0,5555708383
1.0,142.0,5555708386
1.0,122.0,5555708387
1.0,112.0,5555708391
1.0,122.0,5555708393
1.0,141.0,5555708395
1.0,121.0,5555708399
1.0,122.0,5555708401
1.0,129.0,5555708404
1.0,142.0,5555708409
1.0,150.0,5555708410
1.0,150.0,5555708412
1.0,107.0,5555708415
1.0,150.0,5555708416
1.0,112.0,5555708417
1.0,112.0,5555708420
1.0,134.0,5555708424
1.0,129.0,5555708427
1.0,100.0,5555708428
1.0,103.0,5555708429
1.0,98.0,5555708433
1.0,112.0,5555708436
1.0,131.0,5555708444
1.0,131.0,5555708447
1.0,131.0,5555708450
1.0,131.0,5555708451
1.0,122.0,5555708453
1.0,122.0,5555708457
1.0,113.0,5555708459
1.0,122.0,5555708465
1.0,120.0,5555708470
1.0,143.0,5555708472
1.0,128.0,5555708473
1.0,58.0,5555708474
1.0,129.0,5555708475
1.0,150.0,5555708479
1.0,122.0,5555708480
1.0,103.0,5555708484
1.0,110.0,5555708488
1.0,112.0,5555708489
1.0,131.0,5555708490
1.0,136.0,5555708494
1.0,122.0,5555708496
1.0,141.0,5555708502
1.0,150.0,5555708504
1.0,103.0,5555708509
1.0,150.0,5555708510
1.0,122.0,5555708512
1.0,103.0,5555708513
1.0,108.0,5555708514
1.0,139.0,5555708517
1.0,122.0,5555708519
1.0,150.0,5555708522
1.0,150.0,5555708523
1.0,15.0,5555708527
1.0,122.0,5555708528
1.0,150.0,5555708529
1.0,141.0,5555708530
1.0,150.0,5555708533
1.0,141.0,5555708535
1.0,122.0,5555708539
1.0,150.0,5555708540
1.0,98.0,5555708542
1.0,108.0,5555708545
1.0,150.0,5555708547
1.0,131.0,5555708551
1.0,123.0,5555708552
1.0,131.0,5555708553
1.0,150.0,5555708554
1.0,103.0,5555708556
1.0,150.0,5555708558
1.0,112.0,5555708560
1.0,150.0,5555708562
1.0,109.0,5555708563
1.0,137.0,5555708568
1.0,141.0,5555708576
1.0,150.0,5555708577
1.0,150.0,5555708578
1.0,141.0,5555708581
1.0,141.0,5555708583
1.0,128.0,5555708585
1.0,141.0,5555708587
1.0,122.0,5555708588
1.0,150.0,5555708597
1.0,150.0,5555708599
1.0,150.0,5555708600
1.0,150.0,5555708601
1.0,150.0,5555708603
1.0,150.0,5555708605
1.0,122.0,5555708606
1.0,150.0,5555708609
1.0,131.0,5555708610
1.0,122.0,5555708611
1.0,150.0,5555708613
1.0,141.0,5555708614
1.0,103.0,5555708616
1.0,122.0,5555708619
1.0,112.0,5555708620
1.0,150.0,5555708621
1.0,150.0,5555708623
1.0,150.0,5555708625
1.0,150.0,5555708626
1.0,103.0,5555708629
1.0,122.0,5555708630
1.0,150.0,5555708636
1.0,143.0,5555708639
1.0,125.0,5555708640
1.0,122.0,5555708641
1.0,150.0,5555708642
1.0,103.0,5555708643
1.0,103.0,5555708644
1.0,131.0,5555708648
1.0,103.0,5555708649
1.0,122.0,5555708651
1.0,150.0,5555708652
1.0,150.0,5555708655
1.0,103.0,5555708656
1.0,122.0,5555708660
1.0,141.0,5555708661
1.0,141.0,5555708663
1.0,150.0,5555708665
1.0,96.0,5555708666
1.0,115.0,5555708667
1.0,122.0,5555708673
1.0,150.0,5555708675
1.0,141.0,5555708678
1.0,35.0,5555708682
1.0,150.0,5555708684
1.0,112.0,5555708686
1.0,122.0,5555708687
1.0,150.0,5555708689
1.0,150.0,5555708690
1.0,150.0,5555708691
1.0,112.0,5555708693
1.0,146.0,5555708696
1.0,103.0,5555708700
1.0,103.0,5555708701
1.0,85.0,5555708705
1.0,150.0,5555708706
1.0,122.0,5555708709
1.0,125.0,5555708714
1.0,63.0,5555708720
1.0,150.0,5555708721
1.0,103.0,5555708722
1.0,112.0,5555708724
1.0,103.0,5555708725
1.0,131.0,5555708729
1.0,106.0,5555708732
1.0,112.0,5555708737
1.0,141.0,5555708738
1.0,97.0,5555708740
1.0,131.0,5555708746
1.0,103.0,5555708748
1.0,122.0,5555708753
1.0,107.0,5555708757
1.0,37.0,5555708762
1.0,150.0,5555708766
1.0,150.0,5555708770
1.0,103.0,5555708771
1.0,141.0,5555708773
1.0,131.0,5555708775
1.0,141.0,5555708776
1.0,149.0,5555708778
1.0,115.0,5555708779
1.0,131.0,5555708781
1.0,103.0,5555708785
1.0,141.0,5555708790
1.0,150.0,5555708792
1.0,141.0,5555708794
1.0,148.0,5555708796
1.0,111.0,5555708797
1.0,112.0,5555708800
1.0,103.0,5555708803
1.0,150.0,5555708808
1.0,106.0,5555708812
1.0,103.0,5555708813
1.0,122.0,5555708814
1.0,138.0,5555708816
1.0,147.0,5555708819
1.0,122.0,5555708823
1.0,121.0,5555708825
1.0,112.0,5555708826
1.0,150.0,5555708829
1.0,131.0,5555708830
1.0,124.0,5555708831
1.0,150.0,5555708833
1.0,146.0,5555708835
1.0,112.0,5555708841
1.0,150.0,5555708842
1.0,112.0,5555708844
1.0,145.0,5555708845
1.0,95.0,5555708847
1.0,139.0,5555708849
1.0,103.0,5555708854
1.0,150.0,5555708855
1.0,103.0,5555708856
1.0,122.0,5555708859
1.0,122.0,5555708863
1.0,150.0,5555708864
1.0,141.0,5555708865
1.0,150.0,5555708867
1.0,150.0,5555708868
1.0,150.0,5555708870
1.0,97.0,5555708873
1.0,141.0,5555708874
1.0,131.0,5555708875
1.0,150.0,5555708876
1.0,95.0,5555708884
1.0,150.0,5555708886
1.0,103.0,5555708894
1.0,103.0,5555708901
1.0,122.0,5555708903
1.0,117.0,5555708904
1.0,127.0,5555708905
1.0,150.0,5555708906
1.0,140.0,5555708909
1.0,106.0,5555708911
1.0,118.0,5555708915
1.0,108.0,5555708917
1.0,98.0,5555708918
1.0,131.0,5555708919
1.0,99.0,5555708920
1.0,103.0,5555708926
1.0,150.0,5555708930
1.0,130.0,5555708931
1.0,150.0,5555708936
1.0,150.0,5555708938
1.0,127.0,5555708939
1.0,103.0,5555708941
1.0,99.0,5555708942
1.0,96.0,5555708943
1.0,106.0,5555708944
1.0,146.0,5555708948
1.0,122.0,5555708949
1.0,143.0,5555708953
1.0,141.0,5555708954
1.0,105.0,5555708955
1.0,103.0,5555708959
1.0,118.0,5555708961
1.0,112.0,5555708963
1.0,141.0,5555708966
1.0,113.0,5555708967
1.0,122.0,5555708968
1.0,150.0,5555708969
1.0,150.0,5555708971
1.0,124.0,5555708973
1.0,122.0,5555708974
1.0,150.0,5555708975
1.0,122.0,5555708976
1.0,112.0,5555708981
1.0,146.0,5555708982
1.0,103.0,5555708985
1.0,150.0,5555708986
1.0,103.0,5555708987
1.0,87.0,5555708995
1.0,122.0,5555708998
1.0,131.0,5555709003
1.0,106.0,5555709004
1.0,125.0,5555709005
1.0,122.0,5555709006
1.0,141.0,5555709007
1.0,106.0,5555709011
1.0,119.0,5555709013
1.0,150.0,5555709015
1.0,103.0,5555709017
1.0,150.0,5555709018
1.0,131.0,5555709019
1.0,150.0,5555709020
1.0,103.0,5555709021
1.0,132.0,5555709022
1.0,112.0,5555709026
1.0,102.0,5555709030
1.0,107.0,5555709032
1.0,138.0,5555709034
1.0,103.0,5555709035
1.0,147.0,5555709037
1.0,150.0,5555709039
1.0,103.0,5555709041
1.0,125.0,5555709043
1.0,150.0,5555709047
1.0,100.0,5555709048
1.0,150.0,5555709051
1.0,139.0,5555709054
1.0,141.0,5555709055
1.0,112.0,5555709056
1.0,128.0,5555709057
1.0,103.0,5555709059
1.0,132.0,5555709060
1.0,112.0,5555709063
1.0,103.0,5555709064
1.0,103.0,5555709067
1.0,141.0,5555709074
1.0,141.0,5555709077
1.0,122.0,5555709078
1.0,150.0,5555709080
1.0,103.0,5555709081
1.0,133.0,5555709083
1.0,119.0,5555709086
1.0,122.0,5555709090
1.0,122.0,5555709092
1.0,41.0,5555709093
1.0,103.0,5555709095
1.0,131.0,5555709097
1.0,103.0,5555709098
1.0,150.0,5555709100
1.0,122.0,5555709104
1.0,103.0,5555709107
1.0,122.0,5555709108
1.0,150.0,5555709111
1.0,150.0,5555709112
1.0,133.0,5555709113
1.0,150.0,5555709114
1.0,125.0,5555709115
1.0,103.0,5555709116
1.0,122.0,5555709122
1.0,119.0,5555709126
1.0,108.0,5555709128
1.0,103.0,5555709130
1.0,150.0,5555709135
1.0,122.0,5555709138
1.0,122.0,5555709140
1.0,128.0,5555709142
1.0,141.0,5555709145
1.0,102.0,5555709146
1.0,103.0,5555709152
1.0,112.0,5555709153
1.0,97.0,5555709160
1.0,122.0,5555709164
1.0,122.0,5555709165
1.0,141.0,5555709167
1.0,122.0,5555709168
1.0,112.0,5555709169
1.0,150.0,5555709171
1.0,150.0,5555709172
1.0,112.0,5555709174
1.0,147.0,5555709175
1.0,122.0,5555709176
1.0,99.0,5555709177
1.0,150.0,5555709178
1.0,112.0,5555709180
1.0,109.0,5555709182
1.0,141.0,5555709183
1.0,103.0,5555709184
1.0,150.0,5555709185
1.0,98.0,5555709186
1.0,103.0,5555709191
1.0,150.0,5555709193
1.0,150.0,5555709194
1.0,112.0,5555709201
1.0,131.0,5555709207
1.0,121.0,5555709210
1.0,138.0,5555709211
1.0,97.0,5555709212
1.0,150.0,5555709213
1.0,99.0,5555709214
1.0,148.0,5555709215
1.0,101.0,5555709217
1.0,131.0,5555709221
1.0,140.0,5555709223
1.0,150.0,5555709224
1.0,131.0,5555709225
1.0,131.0,5555709229
1.0,150.0,5555709230
1.0,96.0,5555709234
1.0,150.0,5555709237
1.0,141.0,5555709241
1.0,150.0,5555709248
1.0,107.0,5555709252
1.0,131.0,5555709255
1.0,112.0,5555709256
1.0,112.0,5555709258
1.0,131.0,5555709260
1.0,150.0,5555709266
1.0,141.0,5555709271
1.0,150.0,5555709273
1.0,103.0,5555709274
1.0,150.0,5555709277
1.0,114.0,5555709280
1.0,103.0,5555709281
1.0,150.0,5555709283
1.0,103.0,5555709288
1.0,141.0,5555709292
1.0,109.0,5555709293
1.0,141.0,5555709294
1.0,103.0,5555709296
1.0,122.0,5555709302
1.0,141.0,5555709303
1.0,150.0,5555709304
1.0,100.0,5555709307
1.0,141.0,5555709309
1.0,127.0,5555709310
1.0,150.0,5555709311
1.0,112.0,5555709312
1.0,103.0,5555709314
1.0,122.0,5555709318
1.0,131.0,5555709320
1.0,129.0,5555709326
1.0,112.0,5555709327
1.0,122.0,5555709328
1.0,134.0,5555709329
1.0,103.0,5555709333
1.0,108.0,5555709334
1.0,150.0,5555709338
1.0,103.0,5555709343
1.0,117.0,5555709344
1.0,141.0,5555709346
1.0,131.0,5555709347
1.0,107.0,5555709349
1.0,98.0,5555709350
1.0,103.0,5555709352
1.0,150.0,5555709354
1.0,141.0,5555709356
1.0,150.0,5555709358
1.0,150.0,5555709359
1.0,130.0,5555709362
1.0,122.0,5555709365
1.0,131.0,5555709368
1.0,150.0,5555709371
1.0,122.0,5555709374
1.0,131.0,5555709375
1.0,150.0,5555709377
1.0,141.0,5555709378
1.0,150.0,5555709386
1.0,141.0,5555709387
1.0,48.0,5555709389
1.0,131.0,5555709391
1.0,150.0,5555709393
1.0,131.0,5555709401
1.0,92.0,5555709405
1.0,142.0,5555709407
1.0,122.0,5555709408
1.0,100.0,5555709409
1.0,129.0,5555709412
1.0,150.0,5555709415
1.0,123.0,5555709417
1.0,131.0,5555709418
1.0,108.0,5555709419
1.0,150.0,5555709422
1.0,141.0,5555709430
1.0,141.0,5555709432
1.0,150.0,5555709435
1.0,122.0,5555709437
1.0,112.0,5555709438
1.0,150.0,5555709440
1.0,150.0,5555709442
1.0,103.0,5555709445
1.0,119.0,5555709446
1.0,103.0,5555709452
1.0,141.0,5555709456
1.0,134.0,5555709462
1.0,127.0,5555709465
1.0,144.0,5555709471
1.0,150.0,5555709473
1.0,103.0,5555709475
1.0,150.0,5555709476
1.0,122.0,5555709478
1.0,128.0,5555709480
1.0,131.0,5555709482
1.0,150.0,5555709484
1.0,114.0,5555709486
1.0,128.0,5555709491
1.0,143.0,5555709492
1.0,131.0,5555709494
1.0,123.0,5555709495
1.0,150.0,5555709498
1.0,141.0,5555709499
1.0,141.0,5555709500
1.0,122.0,5555709501
1.0,113.0,5555709505
1.0,150.0,5555709510
1.0,56.0,5555709512
1.0,131.0,5555709515
1.0,141.0,5555709517
1.0,31.0,5555709522
1.0,112.0,5555709523
1.0,103.0,5555709527
1.0,150.0,5555709529
1.0,99.0,5555709531
1.0,141.0,5555709532
1.0,105.0,5555709533
1.0,100.0,5555709535
1.0,141.0,5555709536
1.0,141.0,5555709537
1.0,150.0,5555709538
1.0,103.0,5555709539
1.0,141.0,5555709542
1.0,141.0,5555709544
1.0,150.0,5555709545
1.0,150.0,5555709547
1.0,103.0,5555709549
1.0,117.0,5555709550
1.0,150.0,5555709554
1.0,150.0,5555709556
1.0,137.0,5555709558
1.0,150.0,5555709560
1.0,150.0,5555709565
1.0,122.0,5555709567
1.0,103.0,5555709569
1.0,150.0,5555709570
1.0,141.0,5555709571
1.0,131.0,5555709572
1.0,103.0,5555709576
1.0,141.0,5555709578
1.0,117.0,5555709581
1.0,150.0,5555709582
1.0,131.0,5555709585
1.0,122.0,5555709587
1.0,131.0,5555709592
1.0,132.0,5555709593
1.0,128.0,5555709598
1.0,108.0,5555709599
1.0,141.0,5555709600
1.0,103.0,5555709607
1.0,112.0,5555709611
1.0,112.0,5555709613
1.0,136.0,5555709614
1.0,103.0,5555709615
1.0,119.0,5555709618
1.0,122.0,5555709619
1.0,150.0,5555709623
1.0,150.0,5555709632
1.0,104.0,5555709633
1.0,122.0,5555709637
1.0,139.0,5555709638
1.0,103.0,5555709639
1.0,112.0,5555709642
1.0,105.0,5555709648
1.0,103.0,5555709652
1.0,112.0,5555709654
1.0,141.0,5555709658
1.0,137.0,5555709659
1.0,103.0,5555709660
1.0,112.0,5555709662
1.0,111.0,5555709663
1.0,131.0,5555709664
1.0,141.0,5555709665
1.0,131.0,5555709668
1.0,131.0,5555709669
1.0,115.0,5555709673
1.0,140.0,5555709674
1.0,123.0,5555709675
1.0,150.0,5555709676
1.0,96.0,5555709681
1.0,108.0,5555709682
1.0,97.0,5555709683
1.0,103.0,5555709684
1.0,112.0,5555709685
1.0,122.0,5555709686
1.0,150.0,5555709687
1.0,141.0,5555709688
1.0,112.0,5555709691
1.0,142.0,5555709695
1.0,141.0,5555709699
1.0,131.0,5555709700
1.0,131.0,5555709701
1.0,143.0,5555709702
1.0,122.0,5555709703
1.0,112.0,5555709704
1.0,141.0,5555709705
1.0,150.0,5555709707
1.0,141.0,5555709711
1.0,81.0,5555709713
1.0,95.0,5555709715
1.0,112.0,5555709716
1.0,150.0,5555709717
1.0,150.0,5555709718
1.0,131.0,5555709720
1.0,137.0,5555709723
1.0,73.0,5555709726
1.0,112.0,5555709728
1.0,103.0,5555709729
1.0,122.0,5555709732
1.0,95.0,5555709733
1.0,150.0,5555709734
1.0,118.0,5555709735
1.0,122.0,5555709737
1.0,131.0,5555709738
1.0,150.0,5555709739
1.0,103.0,5555709740
1.0,103.0,5555709744
1.0,122.0,5555709745
1.0,122.0,5555709748
1.0,103.0,5555709749
1.0,150.0,5555709750
1.0,103.0,5555709751
